,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Hazardous,Capacity (kg),Ports (single / dual),Size,By Model Number,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 5,Range,Evaporator Fans,Power Supply,Attachment 6,Weight,Refrigerant Suitability,Fin Spacing mm,Depth (mm),Surface Area,Air Throw,Fan Amps,Motor,Air Volume (m3 per s),Capacity at SC2 R404A,Inlet Size,Noise Level,Number of Fans,Outlet Size,ASHRAE Code,Safety Classification,GWP,Connection Size,Pressure,Model For Use With,Dimensions (L x W x D),Defrost,Feature 9,Feature 10,Feature 11,Feature 12,Attachment 7,Pack Quantity,Liquid Line Connection,Suction Connection Size (inch),Material Type,Warranty,Material,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Amps,Connection Type,Voltage Rating,Display Type,Sensor,Application,Feature 13,Feature 14,Electric Supply,Operating Temperature Range (C),Cable Length (m),IP Rating,Maximum Working Pressure (Bar g),Feature 15,Diameter,Nominal Running Current (A),Speed RPM,Phase
135,P675591,Kelvion TEC TEC4-7 cooler,Kelvion,551.46,"Suitable for reach-in and walk-in cold cabinets or small cold rooms, the Kelvion Searle TEC4-7 1.72kW small blow-through unit cooler has a wide operating range of 10 to -40°C. This cooler is optimised to meet the requirements of emerging CO2 system designs with variables including transcritical, subcritical and standing pressures.",Refrigeration/Refrigeration.csv -> Kelvion TEC TEC4-7 cooler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/95/NW-675590_675595_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Kelvion_Searle_Cooler_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GEA_TEC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Kelvion_Searle_TEC_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,P693018,Danfoss Optyma Plus OP-MPYM014MPP00G condensing unit 1030 x 500 x 820mm White,Danfoss,1210.1,"Saving installation time and costs, the Danfoss Optyma Plus New Generation OP-MPYM014MPP00G single phase condensing unit offers simple plug-and-play installation and set-up as well as straightforward servicing. Smooth and quiet, thanks to its long-life compressor, acoustic insulation, component design and intelligent fan speed reduction during low capacity operation, this highly efficient unit also saves on energy bills with an optimised micro channel heat exchanger and electronic controller.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Plus OP-MPYM014MPP00G condensing unit 1030 x 500 x 820mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/19/NW-693014_693019_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Cond_Unit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Controller_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,P685168,Beermaster BMOP350-3 3 phase condensing unit,Beermaster,3109.65,"Beermaster from Climate Center condensing unit is a flexible packaged cooling system, designed to fully incorporate the demands of the modern cellar cooling industry. An extensive range of reliable, efficient, service friendly condensing units and evaporators catering for cooling capacities between 3 and 15 kW, with rated ambient temperatures up to 38°C. Selections are available with cellar temperatures from 4°C to 12°C, which will meet the increasing range of cooling requirements for pubs, clubs and wine bars. In addition, sound levels have been minimised throughout the range of BMO condensing units and BMIE evaporators. Consisting of compact BMO outdoor, weatherproof, housed units aligned with space saving BMIE evaporators now incorporating EC fan technology, the Climate Center Beermaster range is the solution to all cellar cooling applications. Operating two BMIE evaporators will successfully cool cellars with irregular shapes (with one BMO condensing unit.) Temperature is controlled from one evaporator, t",Refrigeration/Refrigeration.csv -> Beermaster BMOP350-3 3 phase condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/69/NW-685166_685169_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/50/-3/685168_IM_Beermaster_BM+_OP350-3.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Beermaster_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Beermaster_BMIE-BMO_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,P658003,Tecumseh CAJ 2446P-Fz 230V 1Ph Tb R404A+A2L,Tecumseh,801.64,"A single phase LBP compressor, the Techumseh AJ2446P-FZ employs crankshaft-driven pistons, supporting high pressure low die to high side delivery of refrigerant.",Refrigeration/Refrigeration.csv -> Tecumseh CAJ 2446P-Fz 230V 1Ph Tb R404A+A2L,,Compressor;AVM's;elecrical box (not connected to compressor),https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/03/658003_wm.jpg,,,,,,N,,,,,AJ2PM1JF603A06,Compressor,N,CSR version,Junior electrical box,With tube connections,,,,,,,,,230v/1/50Hz,,21.88kg,,,342,,,,,,,,"57dBA, Sound Power",,,,,,,,,,,,,,,,,5/16,1/2,,,,,,,,,,,,,,,,,,,,,,,,,
139,P672100,"Henry Technologies S-5180 helical oil separator 1/4""",Henry Technologies,196.15,"The Henry Technologies S-5180 1/4"" helical oil separator offers a higher level of efficiency compared to traditional separator designs. Removing oil from discharge gas and returning it to the compressor, this 1/4"" separator assists in the maintenance of crankcase oil levels while also improving system efficiency by reducing oil circulation.","Refrigeration/Refrigeration.csv -> Henry Technologies S-5180 helical oil separator 1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ic/al/Helical_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ur/es/Henry_10-15_Brochures.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,P656507,Kelvion KSC-302-3RN cooler no defrost,Kelvion,1149.86,"The Kelvion KSC-302-3RN no-defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion KSC-302-3RN cooler no defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/07/656507_wm.jpg,,,,,,N,,,,,100685040,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1600 RPM motor,13M air throw,,,,,230/1/50,,25 kg,HFC,4 mm,453,19.4,13,0.6,1600,0.82,4.54,15mm,49dB(A) @3m,2,28mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,P696453,Tecumseh cajn 2432zbr 230v fz cond unit,Tecumseh,907.09,"The Tecumseh L'Unite CAJN2432Z single phase condensing unit brings together a compressor, condenser, fan motor, controls and a mounting plate. It offers a heat exchanger function for cooling down and condensing incoming refrigerant vapor plus a fan, designed to pull outside air through the heat exchanger to effectively cool the internal refrigerant.",Refrigeration/Refrigeration.csv -> Tecumseh cajn 2432zbr 230v fz cond unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/55/NW-696453_696455_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Tecumseh_General_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Tecumseh_General_Cond_Unit_Cat_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Tecumseh_CAJN2432ZBR_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,P656580,Kelvion cooler msc-401-5re elec defrost,Kelvion,1879.93,"The Kelvion MSC-401-5RE electric defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion cooler msc-401-5re elec defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/80/656580_wm.jpg,,,,,,N,,,,,100778269,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1535 RPM motor,14M air throw,,,,,230/1/50,,59 kg,HFC,4 mm,590,40.2,14,2.1,1535,1.09,8.46,22 mm,57dB(A) @3m,1,35mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,P656306,Tecumseh SILENSYS SIL FH 2480Z TZ sil fh 2480z 400v 3ph silensys cu,Tecumseh,2156.42,"Both quiet and safe in operation, the Tecumseh Silensys SILFH2480ZXG three phase packaged condensing unit contains a compressor, condenser, fan motor and mounting plate. Attractively designed, this condensing unit has a heat exchanger function for cooling down and condensing incoming refrigerant vapor, its fan pulling outside air through the heat exchanger for effective cooling of the internal refrigerant.",Refrigeration/Refrigeration.csv -> Tecumseh SILENSYS SIL FH 2480Z TZ sil fh 2480z 400v 3ph silensys cu,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/08/NW-656305_656308_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Tecumseh_General_Cond_Unit_Cat_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,P669091,Copeland MultiCool MC-R7-ZB42KE-PFJ 1 phase (PFJ) scroll condensing unit,Copeland,3624.7,"This Copeland Multicool MC-R7-ZB42KE-PFJ single phase air-cooled refrigeration unit is suitable for medium and low temperature applications. Copeland Scroll refrigeration units offer up-to-date refrigeration scroll compressors while the modular line concept consists of base units that can be easily adapted with the addition of selected fittings, including weather housings and fan speed controls, to create a bespoke solution for your specific application.",Refrigeration/Refrigeration.csv -> Copeland MultiCool MC-R7-ZB42KE-PFJ 1 phase (PFJ) scroll condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/91/NW-669090_669091_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Copeland_Refrigerant_Gas_Regul_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Copeland_MC_Unit_ZB_PFJ_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Copeland_Cond_Unit_MCseries_EU_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Copeland_Fans_For_Cond_Unit_Tech.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,P686304,Whirlpool Embraco Aspera T2168GK LBP capacitive start and run hermetic compressor (R404A),Whirlpool,435.68,"Supplied with a capillary tube or expansion valve device, the Whirlpool Embraco Aspera 3/4HP, single phase hermetic reciprocating compressor is designed for refrigeration applications, offering quiet operation, reliable use and a compact design. This single phase model is supplied with the necessary electrical components.",Refrigeration/Refrigeration.csv -> Whirlpool Embraco Aspera T2168GK LBP capacitive start and run hermetic compressor (R404A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/04/NW-686304_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Embraco_Compressors_Catalogue_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Whirlpool_HVACR_C_Spares_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Embraco_686304_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,P656501,Kelvion KSC-301-SBN cooler no defrost,Kelvion,1016.32,"The Kelvion KSC-301-SBN no-defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion KSC-301-SBN cooler no defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/01/656501_wm.jpg,,,,,,N,,,,,100788097,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1600 RPM motor,9M air throw,,,,,230/1/50,,23 kg,HFC,7 mm,453,14.9,9,0.6,1600,0.49,3.33,12mm,50dB(A) @3m,1,22mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,P656549,Kelvion cooler ksc-402-4rn no defrost,Kelvion,2130.1,"The Kelvion KSC-402-4RN no-defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion cooler ksc-402-4rn no defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/49/656549_wm.jpg,,,,,,N,,,,,100778315,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1270 RPM motor,17M air throw,,,,,230/1/50,,80kg,HFC,4 mm,651,57.5,17,1.3,1270,1.77,12.52,22 mm,48dB(A) @3m,2,35mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,P693826,"Danfoss NRV28S angle check valve 1.1/8""",Danfoss,193.55,"NRV and NRVH can be used in liquid, suction and hot gas lines in refrigeration and air conditioning plants with fluorinated refrigerants. NRV and NRVH can be supplied with flare and solder connections. They are also available with oversize solder connections providing flexibility in the use of check valves.","Refrigeration/Refrigeration.csv -> Danfoss NRV28S angle check valve 1.1/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/23/693823_wm.jpg,,,,,,N,,,,,020-1021,Check Valve,N,NRV,copper solder connections,angleway,Max working pressure = 46 bar Max test pressure = 60 bar Temperature of the medium: -50 - +140°C,,,,,,,-,,,,,,,,,,,,,,,,,,,,1.1/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,P684000,Tecumseh SILENSYS SIL AJ 4517Z FZ sil aj 4517z 230v silensys cu,Tecumseh,1740.62,"Both quiet and safe in operation, the Tecumseh Silensys SILAJ4517ZFZ single phase packaged condensing unit contains a compressor, condenser, fan motor and mounting plate. Attractively designed, this condensing unit has a heat exchanger function for cooling down and condensing incoming refrigerant vapor, its fan pulling outside air through the heat exchanger for effective cooling of the internal refrigerant.",Refrigeration/Refrigeration.csv -> Tecumseh SILENSYS SIL AJ 4517Z FZ sil aj 4517z 230v silensys cu,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/01/NW-683997_684001_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Tecumseh_Silensys_DG9051_A_3_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Tecumseh_General_Cond_Unit_Cat_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Tecumseh_SILAJ4517ZFZ_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,P695397,Copeland MultiCool MC-M8-ZF15KE-TFD condensing unit,Copeland,3197.39,"This Copeland Multicool MC-M8-ZF15KE-TFD three phase air-cooled refrigeration unit is suitable for medium and low temperature applications. Copeland Scroll refrigeration units offer up-to-date refrigeration scroll compressors while the modular line concept consists of base units that can be easily adapted with the addition of selected fittings, including weather housings and fan speed controls, to create a bespoke solution for your specific application.",Refrigeration/Refrigeration.csv -> Copeland MultiCool MC-M8-ZF15KE-TFD condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/97/NW-695397_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Copeland_Refrigerant_Gas_Regul_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Copeland_Cond_Unit_MCseries_EU_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Copeland_Fans_For_Cond_Unit_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Copeland_MC_Unit_ZB_ZF_TFD_TF5_DWG.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,P676047,Tecumseh fan 230V 50/60Hz 300mm,Tecumseh,276.95,"This Tecumseh 230V, 50/60Hz, 30W fan blade with 300mm diameter with a wide range of TAJN and CAJN models.",Refrigeration/Refrigeration.csv -> Tecumseh fan 230V 50/60Hz 300mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/48/NW-676047_676048_wm.jpg,,,,,,N,,,,,8551137,Fan,N,30w fan,300mm fan blade,,,,,,,,,,"230 VAC at 50/60 Hz, 30 W",,,,,,,,,,,,,,,,,,,,,CAJN4476YHRCAJN4492YHRCAJN4511YHRTAJN4492YHRTAJN4511YHRCAJN2446ZBRTAJN2446ZBRCAJN2464ZBRTAJN2464ZBRCAJN9480ZMHRTAJN9480ZMHRCAJN9510ZMHRTAJN9510ZMHRCAJN9513ZMHRTAJN9513ZMHR,300 mm (Dia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,P613977,Danfoss Optyma Slim Pack OP-MSUM080MLW05E 3 phase condensing unit,Danfoss,1745.38,"The cost-efficient Danfoss Optyma Slim Pack OP-MSUM080MLW05E three phase packaged condensing unit combines up-to-date condenser technology with a micro channel heat exchanger. Compact and reliable, this dedicated outdoor condensing unit is optimised for use in cold, fermentation and storage rooms in convenience stores or restaurants.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Slim Pack OP-MSUM080MLW05E 3 phase condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/82/NW-613968_613982_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Slim_Pack_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_Slim Pack_Technical.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/cl/ar/Danfoss_Optyma_Cond_Unit_EU_Declar.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Danfoss_PID_Slim_Pack_W05_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_Slim Pack._Instalation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
