,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Attachment 8
44,P230931,CenterRad Column 4-column radiator 300 x 1000mm,CenterRad,300.75,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 3108 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 4-column radiator 300 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/35/230930_230935_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
45,P230917,CenterRad Column 3-column radiator 300 x 1000mm,CenterRad,261.19,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 2416 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 3-column radiator 300 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/26/230916_230926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
46,P260642,Stelrad Vita Column 4 column radiator 750 x 1042 mm,Stelrad,412.56,"Designed to stand the test of time, the Stelrad Vita Column Horizontal 750 x 1042mm radiator is a classic design that will blend seamlessly into both modern and period interiors, looking just as good in a Victorian terrace as in a just-built apartment. Delivering a cosy 7314 BTU/h of heating power, this four column radiator is both reliable and efficient, helping homeowners to enjoy practical, powerful heating without compromising their personal style.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 750 x 1042 mm,,Radiator;Fixing brackets;Vents and plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/43/NW-260641_260643_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Vita_Series_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Stelrad_Vita_Generic_May_2021_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Horizontal_Tech.pdf,,,,,,,,,,,,,,,,,,
47,P230934,CenterRad Column 4-column radiator 600 x 1000mm,CenterRad,332.42,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 5671 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 4-column radiator 600 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/35/230930_230935_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
48,P260919,Stelrad Vita Column Horizontal 4 column radiator  600 x 1042mm,Stelrad,350.73,"Fitting beautifully into any interior, the Stelrad Vita Column horizontal radiator has a timeless look designed to outlive fashions and fads. A perfect choice for period homes but equally suitable for a more contemporary space, the attractive powder-coated steel Vita Column radiator is finished in classic clean, bright white and promises reliable 5993 BTU/h heating.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 4 column radiator  600 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Horizontal_Tech.pdf,,,,,,,,,,,,,,,,,,,
49,P273565,Stelrad Classic Column 3 column 31 section horizontal radiator 600 x 1456mm,Stelrad,863.15,"A statement choice for contemporary or period homes, the Stelrad Classic Column horizontal radiator has a bold, classic design based around three columns. Just as at home in a Victorian terrace as it is in a warehouse conversion, this 1456 x 600mm horizontal radiator is suitable for both residential and commercial projects, and with a wide range of alternative sizes there's a Classic Column to suit any space, large or small.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Classic Column 3 column 31 section horizontal radiator 600 x 1456mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/66/NW-273562_273566_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_ClassicColumnHorizontal_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,
50,P260619,Stelrad Vita Column 3 column radiator 500 x 1870 mm,Stelrad,539.69,"A timeless classic, the Stelrad Vita Column Horizontal radiator has a style that won't date, making it just as perfect for modern interior designs as it is for period homes. This 1870 x 500mm three column radiator features all of the reliability, efficiency and practicality that you'll expect from the always popular Stelrad Vita, in a thoughtfully styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 500 x 1870 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Stelrad_Vita_Generic_May_2021_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Horizontal_Tech.pdf,,,,,,,,,,,,,,,,,,,
51,P230912,CenterRad Column 2-column radiator 600 x 1400mm,CenterRad,364.06,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 4490 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 600 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/12/230904_230912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
52,P260914,Stelrad Vita Column Horizontal 3 column radiator  600 x 858mm,Stelrad,239.55,"Fitting beautifully into any interior, the Stelrad Vita Column horizontal radiator has a timeless look designed to outlive fashions and fads. A perfect choice for period homes but equally suitable for a more contemporary space, the attractive powder-coated steel Vita Column radiator is finished in classic clean, bright white and promises reliable 3741 BTU/h heating.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Horizontal_Tech.pdf,,,,,,,,,,,,,,,,,,,
53,P260912,Stelrad Vita Column Horizontal 2 column radiator  600 x 1272mm,Stelrad,350.73,"Fitting beautifully into any interior, the Stelrad Vita Column horizontal radiator has a timeless look designed to outlive fashions and fads. A perfect choice for period homes but equally suitable for a more contemporary space, the attractive powder-coated steel Vita Column radiator is finished in classic clean, bright white and promises reliable 4174 BTU/h heating.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 2 column radiator  600 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Horizontal_Tech.pdf,,,,,,,,,,,,,,,,,,,
54,P230937,CenterRad Column 2-column radiator 600 x 1200mm Anthracite,CenterRad,379.89,"Elegant yet practical, this anthracite grey CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 3850 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 600 x 1200mm Anthracite,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/37/230936_230937_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
