,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Type,Diameter,Material Type,Range,Warranty,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Colour,End Connection B size,Connection Size,Pack Quantity,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Gender,Pressure,Weight,Body Material,Operating Temperature Range (C),Length (mm),Height (mm),Maximum Operating Temperature,Width (mm)
114,P517690,JG Speedfit CM collet clip 15mm White,JG Speedfit,0.16,"This JG Speedfit CM 15mm white collet clip prevents accidental release of a pipe from standard fittings. Speedfit's easy to use plastic push-fit system is suitable for use in hot and cold water services and heating applications, significantly reducing installation time with no need for specialist tools. Completely demountable, these fittings are lead-free and resist scale build-up while extensive testing confirms their ability to withstand temperatures and pressures in excess of normal working conditions. All Speedfit pipe contains a barrier to prevent the ingress of air into the system with long lengths making installation easier with fewer fitting joints required.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit CM collet clip 15mm White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/91/NW-517689_517691_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_CI_CM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_PipeConnection_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,P517525,JG Speedfit PEM0428W straight connector 28mm,JG Speedfit,7.29,"This John Guest Speedfit 28 x 28mm connector is designed for the connection of plastic and copper pipe. To connect, simply push the bent tap fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PEM0428W straight connector 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/25/NW-517525_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,P518018,JG Speedfit 135deg stem elbow 15mm,JG Speedfit,4.29,"This John Guest Speedfit 15 x 15mm 135° stem elbow is suitable for use in hot and cold water and in central heating systems. Ideal for use in tight spaces where there is insufficient room to form a bend or employed as part of a crossover tee where often in a copper system the crossover 45° bend would be a spigot, this fitting can also be used in stair bulkheads where pipework needs to follow a 45° slope.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit 135deg stem elbow 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/19/NW-518018_518019_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,P517691,JG Speedfit CM collet clip 22mm White,JG Speedfit,0.17,"This JG Speedfit CM 22mm white collet clip prevents accidental release of a pipe from standard fittings. Speedfit's easy to use plastic push-fit system is suitable for use in hot and cold water services and heating applications, significantly reducing installation time with no need for specialist tools. Completely demountable, these fittings are lead-free and resist scale build-up while extensive testing confirms their ability to withstand temperatures and pressures in excess of normal working conditions. All Speedfit pipe contains a barrier to prevent the ingress of air into the system with long lengths making installation easier with fewer fitting joints required.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit CM collet clip 22mm White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/91/NW-517689_517691_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_CI_CM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_PipeConnection_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,P517540,JG Speedfit stem elbow 10mm,JG Speedfit,3.81,"This John Guest Speedfit 10 x 10mm 90° stem elbow is a seamless push-fit plastic fitting designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit stem elbow 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/42/NW-517540_517542_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,P517709,"JG Speedfit straight tap connector 15mm x 3/4""",JG Speedfit,4.29,"This John Guest Speedfit 15mm x 3/4"" straight tap connector is a push-fit plastic fitting designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit straight tap connector 15mm x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/09/NW-515707_517709_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,P517701,JG Speedfit PSE4610W 10mm Stop End Pse4610W,JG Speedfit,2.02,"Suitable for use in hot or cold water, this John Guest Speedfit 10mm plastic end cap can also be used in central heating systems. It has a push-fit demountable connection for ease of use.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PSE4610W 10mm Stop End Pse4610W",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/01/NW-517701_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PSE_PSEI_Range_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,P517906,JG Speedfit MDPE straight connector 25 x 22mm,JG Speedfit,15.31,"This John Guest Speedfit 25 x 22mm PE-copper coupler is a plastic push-fit fitting designed for connection MDPE pipe. Uniquely designed, this fitting incorporates stainless teeth for a tight, secure grip on the pipe, however the connection is demountable if needed, making the system easy to work with in the ground, especially where there is a need to maintain and alter an existing set-up.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit MDPE straight connector 25 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/07/NW-517905_517907_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_UG_Range_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,P517945,JG Speedfit pipe insert 20mm,JG Speedfit,0.87,This John Guest Speedfit 20 x 20mm pipe insert provides hassle-free and reliable connection of a Speedfit MDPE pipe to a Speedfit fitting.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit pipe insert 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/46/NW-517945_517946_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,P517580,"JG Speedfit bent tap connector 15mm x 1/2""",JG Speedfit,4.54,"This John Guest Speedfit push-fit 15mm x 1/2"" 90° bent tap connector is designed for the connection of plastic and copper pipe. To connect, simply push the bent tap fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit bent tap connector 15mm x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/80/NW-517580_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,P517545,JG Speedfit PEM0210W 10mm Equal Tee Pem0210W,JG Speedfit,3.05,"This John Guest Speedfit 10 x 10 x 10mm push-fit plastic 90° equal tee fitting is designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PEM0210W 10mm Equal Tee Pem0210W",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/46/NW-517545_517546_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,P517770,JG Speedfit CM collet clip 15mm Red,JG Speedfit,0.16,"This JG Speedfit CM 15mm red collet clip provides distinctive pipe colour coding. Speedfit's easy to use plastic push-fit system is suitable for use in hot and cold water services and heating applications, significantly reducing installation time with no need for specialist tools. Completely demountable, these fittings are lead-free and resist scale build-up while extensive testing confirms their ability to withstand temperatures and pressures in excess of normal working conditions. All Speedfit pipe contains a barrier to prevent the ingress of air into the system with long lengths making installation easier with fewer fitting joints required.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit CM collet clip 15mm Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/71/NW-517770_517771_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_CI_CM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_PipeConnection_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,P516596,POLYFIT FIT4315 MI STR CONNECTOR  15X1/2,Polypipe,20.91,"This Polypipe Polyfit 15mm x 1/2"" adapter is a quick-fix push-fit plumbing fitting made of brass. Hand demountable, this flexible fitting is ideal for first fix use.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> POLYFIT FIT4315 MI STR CONNECTOR  15X1/2",,10x adaptors,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/96/NW-516596_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
