,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Range,Feature 6,Feature 7,Feature 8,Feature 9,Watts,BTU h,Type
20,P706972,Center Type 11 Single Panel Single Convector Radiator 600 mm x 700 mm 2433 BTU,Center,40.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 700mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 2431 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 700 mm 2433 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
21,P706983,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1000 mm 3473 BTU,Center,48.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1000mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3473 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1000 mm 3473 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
22,P706988,Center Type 11 Single Panel Single Convector Radiator 600 mm x 800 mm 2777 BTU,Center,47.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 800mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 2777 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 800 mm 2777 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
23,P706970,Center Type 21 Double Panel Single Convector Radiator 600 mm x 1400 mm 6401 BTU,Center,129.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1400mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 6400 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 1400 mm 6401 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
24,P706980,Center Type 21 Double Panel Single Convector Radiator 600 mm x 1000 mm 4572 BTU,Center,56.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1000mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 4572 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 1000 mm 4572 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
25,P706974,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1100 mm 3821 BTU,Center,68.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1100mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3821 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1100 mm 3821 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
26,P706939,Center Type 11 Single Panel Single Convector Radiator 450 mm x 1400 mm 3774 BTU,Center,72.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 450 x 1400mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3773 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 450 mm x 1400 mm 3774 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
27,P706967,Center Type 11 Single Panel Single Convector Radiator 450 mm x 400 mm 1078 BTU,Center,23.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 450 x 400mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 1078 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 450 mm x 400 mm 1078 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
28,P706987,Center Type 11 Single Panel Single Convector Radiator 600 mm x 500 mm 1737 BTU,Center,29.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 500mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 1737 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 500 mm 1737 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
29,P706963,Center Type 21 Double Panel Single Convector Radiator 600 mm x 1100 mm 5029 BTU,Center,93.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1100mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 5029 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 1100 mm 5029 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
30,P706958,Center Type 21 Double Panel Single Convector Radiator 600 mm x 700 mm 3200 BTU,Center,64.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 700mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3200 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 700 mm 3200 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
31,P706982,Center Type 11 Single Panel Single Convector Radiator 600 mm x 400 mm 1389 BTU,Center,22.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 400mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 1389 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 400 mm 1389 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
32,P706954,Center Type 21 Double Panel Single Convector Radiator 600 mm x 1600 mm 7315 BTU,Center,137.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1600mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 7315 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Central Heating Radiators/Panel Radiators/Panel Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 1600 mm 7315 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,
