,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Hazardous,Dimensions mm (H x W x D),Part Gas Council number,By Model Number,Supplier Product Code,Type,WEEE Compliant,Application,Feature 1,Range,Range For Use With,Connection,Exhaust Port Size,Thread Standard,Max Set Pressure,Material,Thread Size,Model For Use With,Boiler Section,Boiler Range,Weight,Maximum Operating Temperature,Gender,Size,Connection Type 1
105,P114920,Ideal Spares header inline (X2) DN100 120/150kW,Ideal,2263.0,This Ideal Evomax 2 inline header kit 120 and 150kW (DN100) for PHEX and LLH is designed for inline installation of two boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares header inline (X2) DN100 120/150kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/20/114920_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/20/114920.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,P462695,Ideal Spares 079778 ignition electrode,Ideal,107.18,This Ideal ignition electrode is suitable for Ideal Super Plus commercial boilers. An ignition (spark) electrode causes the spark that begins combustion within the burner.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares 079778 ignition electrode,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/95/NW-462695_wm.jpg,,,,,,N,22L X 14.9W X 2.1H,n/a,"Super Plus 400/4A,Super Plus 300/3,Super Plus 500/5,Super Plus 400/4,Super Plus 200/S,Super Plus 600/6,Super Plus 300/3A",079778,IGNITION ELECTRODE,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
107,P462830,Ideal Spares potentiometer assembly,Ideal,102.81,"An Ideal potentiometer assembly for Ideal CX 40 - 100 boilers. The potentiometer is a device involved in the management of the temperature in a central heating system. A range of styles is available and while some are attached to the boiler, wireless and Wi-Fi stats are also available.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares potentiometer assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/30/NW-462830_wm.jpg,,,,,,N,21.8L X 14.9W X 2.3H,E58246,"CX 90,CX 100,CX 80,CX 70,CX 60,CX 50,CX 40",111809,Potentiometer Assembly,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
108,P465421,Ideal Spares boiler gasket set,Ideal,93.01,"This Ideal boiler gasket set contains gaskets suitable for use in Ideal W 100, W 45, W 45 P, W 60, W 60 P, W 80 and W 80 P boilers. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares boiler gasket set,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/21/NW-465421_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,P465379,Ideal Spares fan (W60-80/P),Ideal,562.99,"An Ideal brand replacement fan for Ideal W 100, Ideal W 45, Ideal W 45 P, Ideal W 60, Ideal W 60 P, Ideal W 80 and Ideal W 80 P boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares fan (W60-80/P),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/79/NW-465379_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,P114962,Ideal Spares multiline extension kit 100/150,Ideal,487.0,"This Ideal Multiline extension flue kit enables an Evomax boiler installed as open flue to be connected via a common flue header, creating a single flue connection point to work with for safe, efficient installation.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares multiline extension kit 100/150,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/62/114962_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/63/114959_114963.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Multiline_Flue-Kit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,P461798,Ideal 058252 flame detection probe,Ideal,109.17,"A genuine Ideal spare, this flame detection probe is compatible with the brand's Super commercial and industrial boilers.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal 058252 flame detection probe,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/98/NW-461798_wm.jpg,,,,,,N,14.4L X 20.3W X 3.2H,,"Super - Series 3 50K,Super - Series 3 450KW Horizontal,Super - Series 3 250KW Horizontal,Super - Series 3 250KW Vertical,Super - Series 3 400KW Horizontal,Super - Series 3 350KW Horizontal,Super - Series 3 400KW Vertical,Super - Series 3 500KW Horizontal",058252,Flame Detection Probe,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,,,,
112,P111354,"Ideal EvoMax 2 insulation starter kit, standard height DN80/100",Ideal,252.0,"An Ideal brand starter kit for the commercial installation of Bermuda units.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.","Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal EvoMax 2 insulation starter kit, standard height DN80/100",,EVOMAX2 INSUL START KIT - SH - DN80/100,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/55/578055_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax_2_Boiler_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Ideal_Evomax_Frame_and_Header_Instal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,P729575,Ideal Spares fan assembly,Ideal,1343.05,"A genuine Ideal spare, this fan assembly is suitable for Ideal Xtra commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares fan assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/75/NW-729575_wm.jpg,,,,,,N,30.8L X 24.8W X 21.8H,n/a,,174375,Fan Assembly,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,1.00000,,,,
114,P462857,Ideal 111869 gas valve,Ideal,346.54,"This Ideal gas valve is suitable for use in Concord CXA, Concord CXD, Concord CXS, Concord CXC and Concord CX boilers.  The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal 111869 gas valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/57/462857_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Concord_CXDi_110_180_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,P461780,Ideal Spares burner flange gasket,Ideal,20.34,"This Ideal replacement burner flange gasket is suitable for use in Ideal Super commercial and industrial boilers. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares burner flange gasket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/80/NW-461780_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Super-Series_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,P461804,Ideal Spares 058390 ignition electrode,Ideal,88.81,This Ideal ignition electrode is compatible with the brand's Super commercial boilers. An ignition (spark) electrode causes the spark that begins combustion within the burner.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares 058390 ignition electrode,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/04/NW-461804_wm.jpg,,,,,,N,20.1L X 15W X 2.5H,n/a,"Super - Series 3 100KW Horizontal,Super - Series 3 150KW Vertical,Super - Series 3 200KW Horizontal,Super - Series 3 250KW Horizontal,Super - Series 3 150KW Horizontal,Super - Series 3 100KW Vertical,Super - Series 3 250KW,Super - Series 3 200KW Vertical",058390,IGNITION ELECTRODE,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
117,P107177,Ideal Spares extension kit 100/150 x 1000mm,Ideal,63.0,This Ideal brand 100/150mm diameter 1M concentric flue extension allows for the installation of a boiler in the most convenient location. The flue is designed to expel steam and gases produced during a boiler's normal operation.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares extension kit 100/150 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/77/107177_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Evomax-Guide_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/71/77/107177.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,P462893,Ideal Spares 112365 BE/3 ignition electrode,Ideal,42.68,This Ideal ignition electrode is compatible with the brand's CX commercial boiler ranges. An ignition (spark) electrode causes the spark that begins combustion within the burner.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares 112365 BE/3 ignition electrode,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/93/NW-462893_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Concord-CXS40-120H_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,P462725,Ideal filter,Ideal,194.56,"An Ideal module cover filter for boilers in the Ideal Super range. A cover for the control panel or user interface, this part keeps display and controls clean and concealed. The boiler control panel usually features control knobs and a digital display for switching the boiler on and off, viewing fault info and setting modes.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal filter,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/25/NW-462725_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Super-Series_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,P729554,Ideal Spares burner gasket post UF,Ideal,57.43,"This Ideal replacement burner gasket is suitable for use in Ideal W 45 - 100 and 45 - 80 P boilers. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares burner gasket post UF,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/54/NW-729554_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Imax-W45-100_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,P412792,IDEAL 176777 GAS VALVE 120KW KIT,Ideal,319.04,"This Ideal 120kW gas valve kit is suitable for use in selected Ideal boilers. The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> IDEAL 176777 GAS VALVE 120KW KIT,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/92/NW-412792_wm.jpg,,,,,,N,,H98117,,176777,Gas Valve Kit,N,,,,,,,,60 mbar,,,,,,,60,,,
122,P107184,Ideal Spares horizontal flue kit 100/150mm,Ideal,243.0,An Ideal 100/150mm horizontal wall flue kit with 90° elbow for the convenient fitting of Evomax boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares horizontal flue kit 100/150mm,,EVO FLUE - HORZ FLUE KIT DIA 100/150MM,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/84/107184_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Evomax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,P114917,Ideal Spares header inline (X3) DN80 30/100kW,Ideal,2996.0,This Ideal Evomax 2 inline header kit 30-100kW (DN80) for PHEX and LLH is designed for inline installation of three boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares header inline (X3) DN80 30/100kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/17/114917_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/17/114917.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,P412830,Ideal Spares high tension earth lead kit,Ideal,18.42,This Ideal high tension earth lead kit is suitable for Keston Heat and Ideal boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares high tension earth lead kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/30/NW-412830_wm.jpg,,,,,,N,11.1L X 16.9W X 1.6H,H98138,"60 LPG,150,40 LPG,120,100,Heat 55,Heat 45,80 LPG,80,60,30 LPG,40,30",176205,High Tension Earth Lead Kit,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
125,P798356,Ideal Spares pilot pipe assembly (CX40),Ideal,68.43,"This Ideal pilot assembly is suitable for Concord CXA 40/100 gas boilers. A pilot assembly normally includes a pilot bracket, injector, electrode and thermocouple. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares pilot pipe assembly (CX40),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/56/NW-798356_wm.jpg,,,,,,N,,E58100,"CX 90,CX 100,CX 80,CX 70,CX 60,CX 50,CX 40",079829,Pilot Pipe Assembly,N,,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,Metal,,,,,,,N/A,40/100 mm,N/A
126,P729552,Ideal Spares fan assembly,Ideal,1337.82,"A genuine Ideal spare, this fan assembly is suitable for Ideal Xtra commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares fan assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/52/NW-729552_wm.jpg,,,,,,N,39.4L X 38.6W X 43.6H,n/a,"Xtra F 280,Xtra F 160,Xtra F 480,Xtra F 240,Xtra F 560,Xtra F 120,Xtra F 80,Xtra F 320,Xtra F 200,Xtra F 400",174376,Fan Assembly,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
127,P192556,Ideal Spares frame - low height only,Ideal,275.0,This Ideal brand low height cascade frame is designed for the cascade installation of Evomax 2 boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares frame - low height only,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/56/192556_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_PlateHeatExchangerKits_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,P461903,Ideal PCB (No.28),Ideal,540.24,"This Ideal No. 28 PCB is suitable for Ideal Super industrial and commercial boilers. The control centre of a boiler, the printed circuit board (PCB) monitors and controls every process occurring throughout a system via switches, thermostats and sensors. It enforces safety measures too, shutting down boiler functions if internal readings indicate any fault such as high pressure or low water levels.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal PCB (No.28),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/03/NW-461903_wm.jpg,,,,,,N,33.4L X 21.6W X 7.4H,,"Super - Series 4 - 450kw Vertical,Super - Series 4 - 300kw Vertical,Super - Series 4 - 500kw Vertical,Super - Series 4 - 150kw Vertical,Super - Series 4 - 200kw Vertical,Super - Series 4 - 100kw Vertical,Super - Series 4 - 450kw Horizontal,Super - Series",060570,PCB,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,,,,
129,P461813,Ideal Spares fan assembly (No.4A),Ideal,507.34,"A genuine Ideal spare, this fan assembly is suitable for Ideal Super commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares fan assembly (No.4A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/13/NW-461813_wm.jpg,,,,,,N,23L X 13.7W X 17.1H,n/a,"Super - Series 3 100KW Horizontal,Super - Series 3 450KW Horizontal,Super - Series 3 250KW Vertical,Super - Series 3 400KW Horizontal,Super - Series 3 100KW Vertical,Super - Series 3 350KW Horizontal,Super - Series 3 500KW,Super - Series 3 400KW Vertical",058579,Fan Assembly,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
130,P114982,PLATE HEAT EXCHANGER KIT 60KW DN50,Ideal,865.0,"Compact and convenient, this Ideal brazed plate heat exchanger keeps system water away from the boiler in cascade installations for optimum transfer efficiency and low resistance.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> PLATE HEAT EXCHANGER KIT 60KW DN50,,Heat Exchanger Kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/82/114982_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_PlateHeatExchangerKit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114982_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/89/114982_114989.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,P465425,IDEAL 172968 GAS VALVE PRE-SET W80,Ideal,410.93,"An Ideal replacement part, this pre-set gas valve is suitable for use in Ideal W 45 - 100 and P boilers. The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> IDEAL 172968 GAS VALVE PRE-SET W80,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/25/NW-465425_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,P412847,Ideal BBC card kit (for Evomax NG150),Ideal,37.18,"Compatible with a range of Evomax boilers, this Ideal BCC card kit acts as the control centre of a boiler, controlling every process occurring throughout a system via switches, thermostats and sensors.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal BBC card kit (for Evomax NG150),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/47/NW-412847_wm.jpg,,,,,,N,11.2L X 16.7W X 1.6H,,,176426,BCC Card,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,,,,
133,P462086,Ideal PCB (No.35),Ideal,696.5,"This Ideal No. 35 PCB is suitable for Ideal CXC, CXD, CXSi, CXSD, CXDi and CXi commercial boilers. The control centre of a boiler, the printed circuit board (PCB) monitors and controls every process occurring throughout a system via switches, thermostats and sensors. It enforces safety measures too, shutting down boiler functions if internal readings indicate any fault such as high pressure or low water levels.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal PCB (No.35),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/86/NW-462086_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Concord-CXD40-100_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
