,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Type
102,PQ64260,"Wavin Wavin OsmaSoil single solvent boss 4"" x 40mm Grey",Wavin,13.48,"Suitable for domestic or commercial use, this Wavin OsmaSoil 4"" x 40mm single solvent boss is made of durable grey PVC-u and is fitted with secure 110 x 40 x 100mm solvent weld x push-fit x solvent weld connections.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin OsmaSoil single solvent boss 4"" x 40mm Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/60/NW-Q64260_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Vent_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Product_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Pipe-Fittings_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PQ64068,Wavin OsmaSoil single socketed pipe 82mm x 3mtr Grey,Wavin,79.86,"Suitable for domestic or commercial use, this Wavin OsmaSoil 82mm pipe is made of grey PVC-U. It is supplied in a 3M length with durable and reliable push-fit ends.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin OsmaSoil single socketed pipe 82mm x 3mtr Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/68/NW-Q64068_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PW10007,Ensign Agilium AP000 pipe DN200 xmtr,Ensign,485.02,"Part of the cast iron Ensign Agilium mechanically jointed above-ground drainage system, this Saint Gobain Ensign Agilium DN200 3M pipe is suitable for use in soil and waste systems as well as in venting, internal rainwater and suspended drainage applications. Offering excellent fire resistance properties, cast iron is also acoustically extremely quiet as well as being extremely robust, resulting in the potential for a service life in excess of fifty years.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Ensign Agilium AP000 pipe DN200 xmtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/07/W10007_wm.jpg,,,,Red,200 mm,Mechanical,200 mm,Agilium,1 year,46.8 kg,N,Pipe,Cast Iron,BS EN877,283726,N,"Domestic use, Fat Wastewater, Hot effluents, Hydrocarbon Wastewater, Rainwater, Runoff water, Industrial Wastewater",Suitable for domestic use,"Suitable for fat waste water, hot effluents and hydrocarbon waste water","Suitable for rainwater, runoff water and industrial waste water",Cast iron construction,"Red-brown, anti-corrosive acrylic coating, average thickness 40m","2-component ochre-coloured epoxy internal coating, average dry film thickness of 130m",Meets BS EN 877,1 year warranty,,,,,,
105,PW12232,Saint Gobain Ensign Soil EF090 single boss pipe 100mm,Saint Gobain,58.51,"This Saint Gobain Ensign Soil EF090 100mm cast single boss pipe is made of cast iron with a red protective finish and O ring rubber compression connections. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign Soil EF090 single boss pipe 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/32/NW-W12232_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Ensign_Soil_Boss_Pipe_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PF68694,Polypipe PolySoil® spigot socket soil pipe 82mm Black (3m),Polypipe,125.12,"Made of black PVC-U, this Polypipe PolySoil single socket soil pipe, supplied in a 3M length with 82mm push-fit connections, is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe PolySoil® spigot socket soil pipe 82mm Black (3m),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/94/NW-F68694_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PQ64168,Wavin OsmaSoil plain end pipe 110mm x 3mtr Black,Wavin,66.7,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm pipe is made of black PVC-U. It is supplied in a 3M length with durable and reliable 100mm plain ends.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin OsmaSoil plain end pipe 110mm x 3mtr Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/68/NW-Q64168_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PF40154,Polypipe Terrain Fuze HDPE pipe 160mm x 5mtr,Polypipe,246.09,"Made of HDPE with 160mm solvent weld connections, this Polypipe Terrain Fuze 5M length of pipe is suitable for commercial building services. Offering better performance than traditional drainage materials, the Terrain Fuze range is highly resistant to impact and abrasion and stands up to chemical corrosion and extreme temperatures. Easy to install, lightweight Fuze fittings help installers to save on time and cost.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain Fuze HDPE pipe 160mm x 5mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/56/NW-F40154_F40156_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PF22515,Marley Marley Plumbing & Drainage pe soil pipe double spigot 110mm x 3mtr Black,Marley,46.27,"Supplied in a 3M length, this Marley Plumbing and Drainage 110mm double spigot soil pipe is made of black PVC-u and has solvent weld ends.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Marley Marley Plumbing & Drainage pe soil pipe double spigot 110mm x 3mtr Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/15/F22515_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Soil & waste_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil & waste_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil & waste_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PQ64261,"Wavin OsmaSoil boss pipe 4"" Grey",Wavin,17.89,"Suitable for domestic or commercial use, this Wavin OsmaSoil 4"" boss pipe is made of durable grey PVC-u and is fitted with secure 110 x 50 x 100mm plain end connections.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin OsmaSoil boss pipe 4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/61/NW-Q64261_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PF29398,Polypipe Terrain 100P access pipe and spigot/socket cover 110mm,Polypipe,53.27,"Made of grey PVC-U, this Polypipe Terrain 100P access pipe with 110mm push-fit connections is designed for use in domestic applications. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100P access pipe and spigot/socket cover 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/98/NW-F29398_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PW12168,Saint Gobain Ensign Soil EF014 round access pipe 100mm,Saint Gobain,65.83,"This Saint Gobain Ensign Soil EF014 100mm access pipe with round door is made of cast iron with a red protective finish and plain end x plain end connections. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign Soil EF014 round access pipe 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/68/NW-W12168_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PF68825,Polypipe 3 way bossed double socket pipe 110mm Grey,Polypipe,20.91,"This Polypipe System 2000 boss pipe is made of grey PVC-U with 110mm solvent weld connections and is suitable for domestic use. An alternative to ring seal fittings, System 2000 Solvent weld soil fittings are the ideal choice where a permanent homogeneous connection is needed.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe 3 way bossed double socket pipe 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/25/NW-F68825_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PF47905,"McAlpine MAC-EXTA outlet straight macfit extension piece 4""/110mm",McAlpine,5.52,"This McAlpine adjustable length straight extension includes 4""/110mm PVC-U and cast iron soil pipe internal diameters.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> McAlpine MAC-EXTA outlet straight macfit extension piece 4""/110mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/06/NW-F47905_F47906_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_Connectors_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F47905_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,
115,PW12004,Saint Gobain Ensign EP000 soil pipe 150mm x 3mtr,Saint Gobain,223.5,"Supplied in a 3M length, this Saint Gobain Ensign EP000 150mm double spigot pipe is made of cast iron with a red protective finish. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign EP000 soil pipe 150mm x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/04/NW-W12000_W12004_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PQ40445,Wavin Wavin HDPE pipe 3mtr 110 x 4.2mm,Wavin,22.99,"Part of a universal DIN 19535/DIN EN 1519 pipe installation system, this Wavin HDPE 110mm outlet pipe with 100mm tube ends is supplied in a 3M length. A complete soil, waste and vent system, Wavin HDPE is highly flexible and offers good levels of chemical resistance and impact resistance. Fittings in this range can be used in negative pressure installations such as Wavin's own QuickStream siphonic roof drainage system.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin HDPE pipe 3mtr 110 x 4.2mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/46/NW-Q40445_Q40446_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_HDPE_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PF83313,Hargreaves Traditional Express TX4001 double spigot pipe 100 x 3mtr,Hargreaves,153.16,"Socketless, this Hargreaves Traditional Express TX4001 100mm x 3M double spigot pipe requires coupling. It is part of a comprehensive push-fit soil system.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Hargreaves Traditional Express TX4001 double spigot pipe 100 x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/13/F83313_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/HargreavesFoundry_TraditionalExpress_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PF67122,Polypipe PolySoil single boss pipe 110mm White,Polypipe,36.41,"Made of white PVC-U, this Polypipe PolySoil boss pipe with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe PolySoil single boss pipe 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/22/NW-F67122_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PF83316,Hargreaves Traditional Express TX4016E eared pushfit soil socket 100mm,Hargreaves,39.05,The Hargreaves Traditional Express TX4016E 100mm eared push-fit soil socket is suitable for TX system jointing.,Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Hargreaves Traditional Express TX4016E eared pushfit soil socket 100mm,,1 Socket + Gasket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/15/F83315_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/HargreavesFoundry_TraditionalExpress_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PQ64193,"Wavin OsmaSoil single solvent boss 4"" x 40mm Black",Wavin,13.48,"Suitable for domestic or commercial use, this Wavin OsmaSoil 4"" x 40mm single solvent boss pipe is made of durable black PVC-u and is fitted with secure 110 x 40 x 110mm solvent weld x push-fit x solvent weld connections.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin OsmaSoil single solvent boss 4"" x 40mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/93/NW-Q64193_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PF87197,Marley Push-Fit Soil MPD 4-way boss pipe (PVC),Marley,47.8,"This Marley Push-Fit Soil 110mm pipe with four boss upstands is made of blue PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Marley Push-Fit Soil MPD 4-way boss pipe (PVC),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/97/NW-F87197_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PF28909,Polypipe Terrain 100 four way socket spigot pipe 110mm Grey,Polypipe,26.7,"Suitable for use in domestic installations, this Polypipe Terrain 100 four-way spigot/socket pipe with 110mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 four way socket spigot pipe 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/09/NW-F28909_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PF29183,"Polypipe Terrain 100 access pipe single socket 4"" Grey",Polypipe,48.5,"Suitable for use in domestic installations, this Polypipe Terrain 100 single socket access pipe with 110mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 access pipe single socket 4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/83/NW-F29183_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PW12001,Saint Gobain Ensign EP000 soil pipe 70mm x 3mtr,Saint Gobain,94.81,"Supplied in a 3M length, this Saint Gobain Ensign EP000 70mm double spigot pipe is made of cast iron with a red protective finish. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign EP000 soil pipe 70mm x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/04/NW-W12000_W12004_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PQ97389,Wavin Wavin OsmaSoil PVC-U boss access pipe (D/SW) 110mm Grey,Wavin,61.31,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm boss access pipe is made of durable grey PVC-u and is fitted with secure solvent socket connections.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin OsmaSoil PVC-U boss access pipe (D/SW) 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/89/NW-Q97389_wm.jpg,,,,Grey,110mm,Solvent Socket,110mm,Wavin OsmaSoil,1 year,0.63Kg,N,,Polyvinyl Chloride Unplasticized (PVC-U),BS EN 1329-1:2000,4S474G,N,,Secure and durable connection,For domestic and commercial applications,Black colour,BBA approved,Kitemarked,1 year warranty,,,,,,,,Boss Access Pipe
126,PF76852,"Saint Gobain Timesaver GT106 single bossed pipe 100mm x 2""",Saint Gobain,96.14,"This Saint Gobain Timesaver GT106 100mm boss pipe with 2"" O ring rubber compression boss is made of cast iron with a water-based paint finish. The Timesaver drainage system offers a range of extremely high strength fittings ideal for below ground applications.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Timesaver GT106 single bossed pipe 100mm x 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/52/NW-F76852_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
